I also need to give a couple major kudos to Amazon.,Other
"First, they double boxed the shipment which is a service that some places charge $30-75 for and others don't even offer.",Other
"And second, they took care of me when <Company> not only extended the original sale past 6/13, but then included a free soundbar or 24 <Product> with every purchase.",Other
Still enjoying the <Descriptor> <Product> and decided to have the set calibrated.,Other
"I find this service to be a bit over-priced especially since I could easily do it myself if I had access to the right equipment, but in the end you get a <Descriptor> <Feature> - not a night and day difference - but worth it in terms of color accuracy and detail.",Product
A lot of people have reviewed this set in detail.,Other
"Rather than repeat that, here's a few words about the One Connect Mini box that is included.",Other
The One Connect Mini is much smaller than I had imagined.,Product
"The One Connect Mini is only <Descriptor> than the <Feature>, which is a pretty small <Feature>.",Product
You shouldn't have a problem finding a spot for this box even in the tightest installations.,Product
"This box is necessary to use the <Product> from any source other than the antenna connector, streaming services, or the <Feature> on the back of the TV.",Product
"The box features 4 HDMI IN ports, a digital optical output port and two USB 2.0 ports.",Product
The USB 2.0 ports are on the left edge (not shown in the photo).,Product
"<Consumer> think most people will use this <Product> with one or more HDM<Consumer> devices -- either an <Product>, set top <Feature>, <Feature> player, etc.",Sentiment
"For these to work, you must have the One Connect connected.",Product
"After initial setup, I got a couple of messages about problems with the HDMI connections.",Sentiment
I think these were due to the One Connect cable being loose.,Sentiment
"It's a tight fit, and you need to make sure it is firmly connected, with a final click.",Sentiment
"Once I did this, I had no more such problems.",Other
I've had the Samsung UN65JS8500 for 3 months now with no problems.,Sentiment
It has a <Descriptor> <Feature>.,Product
Some people have been hating on the remote.,Other
I'm pretty happy with it.,Product
"When you put your finger on the magic button, it becomes sort of an air mouse -- you can point and click items on the screen.",Product
<Product> seems <Descriptor>.,Other
I had an <Feature> where none of the <Product> were working.,Sentiment
"I thought maybe I would need a new one-connect box to fix this, but Samsung support (1) checked that I had the latest software, and (2) had me unplug the TV while it was ON; wait a bit, then re-plug it.",Sentiment
This cleared the problem.,Other
 <Consumer> bought this <Product> knowing the <Feature>.,Product
 hope this helps people looking at this TV and I am happy to answer any questions you might have as it is a big investment for most and the <Feature> can sometimes feel <Descriptor> to some.\,Other
"Hoping I was not one of those people, I ended up with that set.",Sentiment
"On top of that, the bottom left corner was not flush.",Product
Contacted Samsung and they deemed it to have physical damage from shipping and refused to repair it.,Product
I will not be buying another Samsung set.,Product
Their customer service is beyond horrible.,Product
They will do everything possible to deny a warranty claim.,Product
"bought this <Product> a month ago, and just returned it <Descriptor>.",Sentiment
(unless they were hiding with the stand.,Other
Lets get to the BAD part.,Other
"I can't believe that for a 2015 TV, and for this price, I would be experiencing this level of issues.",Sentiment
"The V<Consumer>zio M70-C3 i bought before this <Product> had way better backlight, with only 32 active LED full array zones, it out performed this samsung.",Comparison
"<Consumer> really wanted to like this <Product>, as I have a <Descriptor> Samsung <Feature> series from 9 years ago on the wall, and it is still a very <Descriptor> <Product>.",Comparison
"<Consumer> can't believe these two <Product>'s share the same tech for the most part, aside from the smart features, 3D, form factor, inch count and the nano crystals...I decided to go with the LG 65EG9600 to squash any of my gripes...and if that TV doesn't knock my socks off, I give up.",Comparison
"<Consumer> will return <Product>, and wait a few years.",Other
"However, it has some drawbacks that might be significant to you, and there are other televisions that are much cheaper that you might consider.",Sentiment
"First the pros: it has <Descriptor> <Feature>, which works well to convert content from cable tv and make it look very nice.",Product
"Some channels are startling in their quality with the <Feature>, others are good but nothing special, but all <Descriptor>.",Product
"Since there is not much 4k content at all, video processing is important.",Product
"Also the color is very impressive, properly calibrated this is another impressive aspect to this set.",Product
Some programs look fantastic color wise.,Product
"Lastly for the pros, <Product> is a very good looking tv, with real metal around the bezel and stand, and if you care about <Feature>, this is a <Descriptor> to have in a set.",Product
"Cons: this has a very <Descriptor> <Feature>, so if you have it in a room with lots of windows or light sources, be aware that you will see them reflected in the screen.",Product
"You can still enjoy the content, as the screen can get very bright, but if you are bothered by this be aware.",Sentiment
"Also, this set looks weak when you move off axis, worse than others I've had.",Product
"so if you have a large room where people will be seated far off to the side, be aware, the screen gets very washed out unless you sit in front of it.",Sentiment
"Lastly, since this is edge lit instead of back lit, black levels will not be as dark as with a back lit screen.",Product
"I find the blacks good, but not quite as good as my Vizio that is back lit.",Product
"So, overall for me this was a <Descriptor> <Feature>, but there are definitely <Descriptor> that might be important enough for you to not consider this.",Sentiment
"For me, the pros outweigh the cons.",Other
"As for competition, the Vizio M series is much cheaper than this, 4k and full <Descriptor>, with <Descriptor> <Feature> and other advantages as well.",Product
I would check that out for sure and decide which is best for your preferences.,Sentiment
IMO comparable Sony's or LG's are not worth considering.,Sentiment
Good luck.,Other
My 65 has a very obvious lighting glowing defect in the lower left and lower right corners when viewing light-colored content regardless of source.,Product
Looks like many other users are reporting the same thing with recently purchased TVs.,Other
Check out the Official JS8500 thread on AVSForum for a bunch of customer photos that highlight the issue.,Sentiment
I'm boxing it back up for a return.,Sentiment
Let <Consu<Consumer>r> start by saying that this <Product> is the <Descriptor> <Product> I have ever had.,Product
The picture quality is beyond what I expected!!!,Product
"I pick this up from Best Buy since they had there Black Friday prices available now, same as Amazon has it currently.",Sentiment
"I can't tell you how amazed I am with TV, the <Feature> are <Descriptor> for Samsung's entry level of the SUHD brand.",Product
"I originally planed on getting the LG 65UF8600, but I seen that LG has a lot of back light bleeding issues, and doing more research, I found that it is not to future proof or HDR compatible.",Product
"Don't get me wrong, I'm a huge LG fan, my <Descriptor> <Product> before this was an <Descriptor> <Product>, with this <Product> I have no back lighting issues.",Sentiment
"I have only watched one 3D movie so far (Gravity), it looked amazing.",Sentiment
"I am mad that Samsung only decided to provide one single pair of 3D glasses, provided the amount of money we are spending ($2,000+), they could at least spare another 15 or 20 bucks and provide one more pair, guess I'll be watching by myself until I get some more!!!!",Product
<Consumer> have have two <Product> <Feature> connected.,Sentiment
"One to my 2014 <Company> BD-F7500 4K Up-scaling 3D Blu-Ray player, and the other to my <Product>.",Sentiment
"These HDM<Consumer> cables are the best, I highly recommend getting them, I had these for about a year now connected to my <Feature> <Product>, and they have done wonders for the <Feature> set.",Sentiment
"The cables are about a $100 a pop (plus tax), and they are worth it.",Sentiment
"I have one with the LED indicator ($10 more), which tells me when the signal is in SD, HD, or 4K.",Sentiment
"I've done some <Feature> <Product>, it doesn't need to much tuning though.",Product
All in all <Descriptor> <Product>.,Product
 The one connect box died just over a month after purchase.,Product
It will take samsung 5-15 business day to have a <Descriptor> <Feature> shipped to me.,Product
"If you were to order this tv directly through samsung's website, it'll ship w/in 1-3 business days, but the part that's essential to the tvs functionality takes anywhere from 5-15 business days?",Product
"This wouldn't be an issue if the <Product> had at least one <Feature> on the tv, but it doesn't so you're at the mercy of the one connect box.",Product
"If it fails then your brand new, <Price> <Product> is useless until a replacement box is shipped to you.",Product
like to be specific when I write reviews here as too often the reviews of multiple models/products get blended together.,Other
This review is for the <Company> UN24H4000 24-Inch 720p 60Hz LED <Product>; Amazon ASIN: B00KSBBGA4.,Other
"I purchased this product on Sept 6, 2014.",Other
<Consumer> have only used this <Product> for one day and at this time only have it connected to an older digital cable box via a coax connection.,Sentiment
I did use the <Feature> for a <Product> and the <Feature> is <Descriptor>.,Sentiment
<Consumer> will have a <Product> installed early next week and following that will have an HDMI cable tv connection.,Sentiment
I will update my review following that.,Other
<Consumer> now have this <Product> connected to a Tivo Mini and the <Feature> is <Descriptor>.,Product
If you are concerned about 720 vs 1080 I say don't worry.,Product
<Consumer> have a four-year-old <Company> 22 1080 <Product> in another location and the <Feature> from this <Product> is just as good if not better.,Product
The first thing I would like to say is that this TV does NOT have any input ports on any side panel as depicted in the photos.,Product
All of the ports are on a squarish panel on the rear of the TV and all face to the rear.,Product
"I point this out because if you plan on using a <Feature> (such as thumb drive) to view media, you may want to obtain a <Product>, because if you have the <Product> against a wall, or in an enclosed cabinet like I do, the <Feature> may not be <Descriptor>.",Sentiment
(Note that a USB extension cable is NOT the same thing as a standard USB cable.),Other
Another reason I point this out is the Amazon photos for this product clearly show a side panel with HDMI and USB ports.,Other
I am certain that the photos come from Samsung as the same photos are shown at BestBuy.Com and Beach Audio.,Other
"The recessed area for a side panel is present on my set, but is smooth plastic.",Product
Both the shipping carton and the product label on the rear of the <Product> clearly identify this TV as a <Product>.,Sentiment
It appears that Samsung has revised the panel configuration of this model to match the separate UN24H4500 model.,Sentiment
Both the Setup Guide and Quick Start Guide show the position of the ports correctly.,Product
"Set up was relatively simple, with the exception of a great deal of frustration mounting the TV to its base.",Product
This model comes with three documents: A Setup Guide; a <Company> tart Guide; and a <Product>.,Product
All three of these are fold-outs.,Other
"Even the <Product> is a <Descriptor>-out, is 16 by 22 in size when opened, printed on both sides, and printed in tiny print.",Product
"Fold-outs are <Descriptor> for the <Feature> and Quick Start guides, but I would much prefer a booklet style User Manual.",Sentiment
Mounting to the base takes three screws installed through a relatively deep cavity on the underside of the stand.,Product
The small opening and depth of the cavity makes it very difficult to aim the small screws into the small screw holes.,Product
"I had to use an set of angled hobby tweezers, and even that wasn't easy.",Sentiment
A magnetic bit screwdriver would make it easier.,Product
I read in another review here on Amazon that you must be <Descriptor> with configuring the <Product> when you first turn it on because you only get one shot at it.,Other
That person returned the set after a botched first attempt.,Other
"I too had some difficulty with a setup selection as I did not know the difference between STD, IRC, and HRC for the cable setting.",Product
"I was easily able to totally reconfigure by pressing the Menu key, scrolling down to a gear-shaped icon, which is Plug & Play, then pressing the Enter key.",Sentiment
"By the way, I later learned that the vast majority of cable tv provider's signal are STD.",Other
The IRC and HRC are noise reduction signals used mostly with older cable technology.,Other
Other reviewers have complained about the sound from this model.,Other
So far I find the cable <Descriptor> <Feature> and <Descriptor> <Feature> to be acceptable for my purpose given the fact that it has rear facing speakers and I have it in an enclosure.,Product
<Consumer> expect the sound to improve when I have an <Product> connection as the <Feature> from the DVD player is excellent given the small speakers.,Product
"By the way, this model has rear <Descriptor> <Product> because it is <Feature>.",Product
Due to that takes up space only slightly larger than the screen.,Product
I am able to fit this <Descriptor> <Product> into a tall entertainment center's upper bay that was designed for stacked A/V components.,Product
Putting it up high like that is a real plus for the bedroom.,Sentiment
An older Visio 22 <Product> with a larger bezel and front <Feature> did not fit into that space.,Sentiment
<Consumer> use this <Product> in the basement with a Roku 3 while working out on my bicycle trainer.,Sentiment
I specifically did not want a <Descriptor> <Product> because a lot of the research I found was that most of them are laggy and freeze up.,Product
I also plug my headphones into the remote on the Roku 3.,Sentiment
I can't think of anything that I don't like about this TV.,Sentiment
I would definitely buy this TV again and I probably will for the cabin.,Sentiment
Just press a few wrong buttons and you'll figure it out.,Sentiment
I replaced my flip phone for a not-so-smart phone (Samsung Galaxy Centura) and I replaced my old <Descriptor> <Feature> <Descriptor> <Product> for this.,Sentiment
In both cases I'm getting way more bang for the buck.,Other
My favorite things so far have to do with menu options.,Other
4 stars easy.,Other
If I rotate it both my wife and I can see it fine.,Sentiment
 <Consumer> bought <Product> for my elderly dad for Christmas.,Sentiment
He spends a lot of time <Descriptor> <Product> because he is differently abled and almost unable to walk.,Sentiment
<Consumer> bought <Product> to replace a cheap <Product> he bought himself when his <Descriptor> <Product> died.,Sentiment
"My mom doesn't like the <Product> when he's watching and she's reading in the same room, so he <Descriptor> <Product>.",Sentiment
I was shocked to learn that this TV doesn't have a headphone jack.,Product
"His illness gives him cognitive and memory issues, so he can't be going into the complex menu and clicking through an elaborate system of choices simply to switch from TV speakers to headphones.",Sentiment
"I got him an RCA adaptor, and that doesn't work.",Product
"I got him an optical to digital converter, and though that works, he would need to go through above described complexity when he wants to use headphones.",Product
Ditto bluetooth.,Other
"It doesn't just switch back to TV speakers when you unplug them-- and I also had to buy a <Descriptor> <Feature>, because when you use optical out the volume goes through full blast.",Product
"I looked into hooking it up to a surround sound system, but my parents don't want speakers all over their den.",Sentiment
"Looked into sound bars, but sound bars don't have headphone jacks.",Other
"The <Feature> is <Descriptor>,",Product
" but honestly, my Vizio's <Feature> is <Descriptor>.",Product
"Honestly, I don't recommend this TV for elderly people or anyone who wants to use headphones.",Sentiment
Too much of a pain to find something that works.,Other
"My dad is waiting for me to solve his problem, and I think the only realistic way to do that is to get him a different TV.",Sentiment
My mom is threatening to plug in the old one and put this one away.,Sentiment
Honestly I wish I'd never purchased it.,Sentiment
Everything met,Sentiment
This was gift for my sister in nursing home.,Sentiment
She loves it!!!,Sentiment
Easy to set up and clear as bell.,Product
THANKS!,Other
The sound is awful.,Product
Bought <Product> for my big rig and the <Feature> where the <Feature> Connect's to the <Product>.,Product
Other than that the TV works great.,Product
 I have two Samsung tv's and can't say anything bad about either.,Sentiment
This one arrived very quickly and my son set it up for me.,Other
It didn't take very long and love the very <Descriptor> <Feature> on it and the easy to use remote.,Product
<Consumer> needed a <Descriptor> <Product> for our kitchen.,Sentiment
this is the smallest I found with the features I wanted.,Sentiment
No problem getting it hooked up but Samsung helped me with the final setup.,Product
Very kind personnel to work with,Product
<Feature> is a <Descriptor> <Product>.,Product
"If I own a Samsung <Product>, I prefer to have a NON-<Descriptor> TV.",Product
Don't trust <Company> with their <Descriptor> TV's after what <Product> have said about being careful on what you say around the TV since <Product> listen in.,Other
This <Product> does what <Consumer> bought it for.,Product
Watch TV.,Other
"One Problem I have is, the TV doesn't work correctly with my DirecTV remotes.",Product
Samsung is one of the brands that has an issue with the power on/off along with the STB.,Sentiment
Have to switch to TV and hit PWR to turn the TV on/off.,Product
Just an extra step that we Don't have to do with my other TV's.,Other
"This seems to have mixed reviews, but the <Descriptor> <Feature> did not seem to apply to me.",Sentiment
Here's what I think: The <Product> itself is very <Descriptor>.,Product
I mounted it to the wall - but I can tell the feet would be sufficient to support it.,Product
The <Feature> are <Descriptor> and hardly visible so would be essentially 'invisible' if used.,Product
This replaced an older Samsung model with 720P.,Product
"The 'frame' around the new model is much smaller, so you could fit this in a smaller space if needed - the old one filled the space.",Product
The <Feature> is very <Descriptor>.,Product
"<Consumer> won't balance <Product> until <Product>s on for about <Descriptor>, but it looks essentially the same with the contrast down to 70%.",Sentiment
Would I buy this again?,Other
Unquestionably.,Other
<Consumer> bought this <Product> before there was any feedback and found the negative feedback before it was delivered.,Sentiment
"I must admit that, based on the prior feedback, I was concerned about the feet as I tried to assemble the TV.",Other
It was a great buy and I am very pleased.,Sentiment
"Additionally, be smart and don't be influenced by reviews from people who are not verified purchasers of the product. ",Other
"Love the features, don't need a Roku now :) Very pleased with this purchase and the <Feature> is <Descriptor> for my bedroom.",Sentiment
"Almost bought a sound bar, but for the room, I don't even need it.",Sentiment
This tv really puts out in sound quality and volume level!,Product
I found pleasure with the picture/sound after changing the standard settings.,Product
At first I didn't have volume.,Sentiment
"But after making those adjustments and restarting the <Product>, <Feature> is <Descriptor>.",Other
"I like that the <Product> is <Feature> on/off, and it automatically shuts off if you don't select a function.",Product
Even Netflix pauses to make sure you are still watching.,Product
I enjoy the energy conservation part.,Product
"Bought a wall mount, but unless you have a brick or concrete wall, it's unable to be used, so I have to return the mount.",Other
"<Descriptor> <Product>, and my 40 in living room is just as wonderful!",Product
<Consumer> had a <Descriptor> <Product> delivered due to first <Product> being <Descriptor> in <Descriptor>,Product
"It took a couple weeks for the damages full effect to surface.,",Product
The first tv I couldn't get volume on the first power up.,Product
"After adjusting settings and repowering I did.,",Other
I've had (and still have) several other Samsung TVs  and have liked them.,Sentiment
How can a TV be slow?,Other
It's slow to turn on.,Product
"Remember picture tube TVs that used to take time to warm up?,",Sentiment
"The <Feature> is <Descriptor> for a <Product>, and at 50% volume it's <Descriptor> for my needs.",Product
"On the back, the TV has the following ports:",Other
* Component audio/video in (several ports),Product
* two HDMI in ports,Product
* <Feature><Product>) in,Product
* USB 3.0,Product
* LAN (Local Area Network),Product
* Digital optical audio out,Product
"I've only needed to use the HDMI port, but the audio out will be useful if I ever want to upgrade to a high quality speaker system. ",Sentiment
"Second <Company> <Feature> <Product> we have bought, hooked on value!",Sentiment
"Other one larger, but same features.",Other
Will buy again when we are in need again,Other
Satisfactory.,Sentiment
"<Consumer> am not real particular, just wanted a <Descriptor> <Product> with modern features.",Sentiment
So far <Consumer> am <Descriptor> with this <Product> all <Product> that <Consumer> have purchased.,Product
The <Feature> works <Descriptor>!,Product
I needed it for my office and it is just as i was hoping for,Sentiment
<Feature> <Product> is a <Descriptor> for the price.,Product
I've had mine for a little over a year now and I have had no issues to report thus far.,Sentiment
"In a nut shell, this TV has exceeded my expectations.",Product
The smart function interface is a little sluggish but all apps seem to work flawlessly when called upon.,Product
"Ultimately, it comes down to how you intend to use this tv.",Other
Invest in the sound bar and your TV watching experience will go from good to great.,Sentiment
I bought one of the lower end samsung sound bars and the thing bumps with this setup.,Sentiment
The only regret <Consumer> have with buying this <Product> is not going for the model with the higher refresh rate.,Other
<Consumer> bought <Product> for my son and he absolutely loves it.,Sentiment
Every thing else very good.,Other
"I don't have cable so since Netflix is my cable, I wish I didn't have to wait.",Sentiment
but can be fixed by a sound bar (for the same price of the tv) In conclusion don't by this tv.,Sentiment
Arrived on time ....,Other
<Consumer> bought <Product> for my wife and she is using this as a <Product> <Feature>,Sentiment
<Consumer> needed a second <Product>,Sentiment
Bought as a gift.,Sentiment
My sister loves it!,Sentiment
Love the TV so much that we have bought two.,Sentiment
The samsang TVs are the best...,Sentiment
So many choices when looking to buy a <Descriptor> <Product> for my bedroom.,Other
I started comparing TVs,Other
But then I began to look at this LG TV more closely,Other
And now I can say that I am not disappointed with my choice.,Sentiment
This TV will not disappoint,Sentiment
<Descriptor> <Product> for my small living room.,Sentiment
I am not a tech guru when it comes to TV\u00E4\u00F3\u00BBs but here is what I have noticed after several weeks of using this TV:,Other
very light (if you need to move it - <Consumer> had a <Descriptor> <Product> a while back that was twice as heavy);,Product
Pros: crystal clear picture; headphone jack - which I use a lot; <Descriptor> <Feature>;,Product
"And probably more that I cannot think of, and probably much more that is technical that I am not really into.",Sentiment
:-),Sentiment
easy to <Feature>; <Feature> are <Descriptor> <Feature> for such a <Descriptor> <Product>; three HDMI ports - using one for ROKU 2 and one for cable <Product>;,Product
Cons: none that I have noticed.,Other
"I am enclosing three <Feature>s, though the pictures do not fully show how clear the <Product> picture is.",Other
Highly recommended for small spaces. ,Sentiment
One reason I purchased this product was that the stand in the middle of the <Product> offers a <Feature> with <Feature> located on each end.,Product
I purchased a table (also from Amazon) with a 12 X 24 inch top.,Other
The table might be able to support the weight of a truck but I would need a larger table to place a <Feature> <Product> on top of.,Sentiment
This LG product is sturdy and offers a <Descriptor> <Feature> with just a <Descriptor> and <Descriptor> <Feature>. ,Product
"Purchased this TV from Amazon, as usual good delivery service.",Other
Bought this to replace the bedroom TV that died.,Sentiment
Now that I have calibrated this set the picture rates as excellent.,Product
The <Feature> problem <Consumer> have is not with the <Product> but with Direct<Product>.,Sentiment
There are <Feature> for this set for the <Product> remote so you must use two remotes if you want to connect this set to DirectTV. ,Product
<Descriptor> <Feature> for money.,Product
<Feature> is <Descriptor> (not stellar) and <Feature> <Descriptor> <Feature>.,Product
Menu is quite basic.,Product
A non-nonsense piece of equipment with no frills.,Product
I love it!,Sentiment
Everything I wanted it to be,Sentiment
Great!,Sentiment
Just what I wanted!!,Sentiment
I love this tv!,Sentiment
It only has enough for one component though.,Other
By following the directions I was able to hook up my old nintendo 64 console to this tv but everything else has to be hdmi.,Sentiment
Very happy with my purchase.,Sentiment
As advertised.,Sentiment
thanks so much,Other
Bought this as a gift for my boys to have as a little gaming tv in their bedroom.,Sentiment
The first one arrived on time and in great shape.,Other
Plugged <Product> in via HDMI to demo and pick the <Feature> setting.,Sentiment
I contacted Amazon who graciously shipped out another via 2 day shipping method which arrived on a Saturday.,Other
Quickly repacked the <Descriptor> <Product> for shipping and set up the new one.,Sentiment
Sure enough it has the same exact issue!,Other
"For customers reading this please note that I am no amateur and own a <Feature> , <Descriptor>, VIZIO and Westinghouse TV set.",Other
Nothing against LG and their products but this experience has definitely changed my opinion about their products.,Sentiment
<Consumer> will be returning both <Descriptor> <Product>'s for a full refund.,Other
Buyers beware.,Other
Nothing special.,Sentiment
Got it for my elderly mother who was watching an old <Descriptor> <Feature> in her bedroom.,Sentiment
This was an amazing upgrade for her :) She has to spend a lot of time in bed so this will improve her time there.,Sentiment
she remembers to tune into the high def channels lol.,Sentiment
My son loves this.,Sentiment
Love it.,Sentiment
Bought for my daughter for Xmas,Sentiment
"If I use it while I'm on a treadmill I use closed-captions to compensate for the audio, but for normal use the set is fine.",Sentiment
I've had it for over three months and I'd buy it again!,Sentiment
My son bought this for himself.,Sentiment
Bought two of these in a post Black Friday sale for $98 each.,Sentiment
