" For me, it shows a <Descriptor> <Feature> for what I watch.",Feature
"<Feature> <Product> is <Descriptor> its <Descriptor> and has very <Descriptor> <Feature>,",Feature
"Low glare, <Descriptor> <Feature>. <Consumer> use <Product> in a dorm lobby and sound is great! Definitely a good product for the price; especially in a place where we have to replace TV's regularly due to vandalism!",Feature
"The bezel is thin, and sexy. The set itself not thick depth-wise, but not too thin either. It weighs about 55 pounds and is easy to move around. ",Feature
"The <Product> is very <Descriptor>, nice thin bezel, easy to <Feature>, and very <Descriptor>. ",Feature
<Descriptor> <Product>! <Descriptor> <Feature>. Awesome veiwing angle. <Feature> <Product> is <Descriptor>!,Feature
"Very <Descriptor> <Feature>, even better with a <Product>. I have always <Descriptor> <Feature>, simply because of their customer support.",Feature
You can up-scale any video to have simulated 3D.,Feature
The <Feature> is <Descriptor>. It is essentially the same as Real 3D in the movie theaters (in fact Real 3D glasses work with it). ,Feature
Fastest ON TV I've seen in a long time,Feature
Every time I watch a program or a movie I experience the beauty of this HD screen. It's almost as if you have been sucked in by the TV and seeing everything in real life!,Feature
Samsung has the <Feature> and the whitest whites and the <Feature> are <Descriptor> and <Descriptor>. ,Feature
"the best, <Feature>, <Descriptor> <Feature>, well built, all the necessary features",Feature
Very <Descriptor> <Feature> and processor. ,Feature
The <Product> is <Descriptor> and use. The picture quality right out of the <Feature> was quite good and I was able to enhance it by using the lab settings that Consumerreports.org has for <Product> on its website. ,Feature
"Very light weight so <Descriptor>, <Descriptor> <Feature>, and <Descriptor> <Feature> coming from stereo speakers mounted in the bottom of the <Product> facing down. ",Feature
"his tv has been wonderful for me. The picture quality is above average, the settings we're easy to configure,",Feature
" It prompted me very intuitively. One thing I discovered a bit later is that under the center front of the TV itself, there is a switch",Feature
Has a true native 1080P capability in a small 22 inch LED monitor. Smallest <Descriptor> <Feature> with native 1080p for tight areas.,Feature
"Thin, light, easy to set up, navigation through menu is simple. Bright and colorful ",Feature
"I was hesitant because I had read the reviews and they were not great. <Consumer> received my <Product> yesterday, and it has been <Descriptor>.",Feature
The <Feature> are <Descriptor> though it fit perfectly on a stand we had used previously for a 60 in DLP TV.,Feature
"My <Product> has a <Descriptor> and a nice bright <Feature>.. <Feature>, a component input and a <Descriptor> old fashioned AV (Red/White/Yellow)input make this unit very versatile.",Feature
"Size is great, and the <Feature> is very <Descriptor>",Feature
Still and slow moving moments look great,Feature
"<Feature> options are <Descriptor> for an entry level set, if you have a calibration dvd you are all set.",Feature
 had <Descriptor> for this <Product> after reading the reviews but 5 minutes out of the <Feature> i got the <Feature> and attempted to turn it on to find the remote doesnt work with the shrink wrapped batteries it came with.,Issue
"On my specimen, there is noticeable back-light infiltration, initially in the lower and upper right corners. ",Issue
"Screen will go black, randomly for roughly 5 seconds.",Issue
We owned one for 10 months and went zebra striped. ,Issue
I would. I have had the tv for less than 6 months and it is torn up.,Issue
"<Feature> was <Descriptor>, <Feature> (<Feature> that holds the <Product> in place) was <Descriptor>. ",Issue
When we turned it on the <Feature> had <Descriptor> <Feature> and no image on the screen. ,Issue
The <Feature> was <Descriptor>.,Issue
That is until I got it home and realized that the TV had white spots on it. ,Issue
"That replacement worked for about 4 hours, then the <Feature> started showing black, <Descriptor> lines moving up and down the screen and gradually became worse until the television wasn't viewable.",Issue
"This television was working for about 24 hours worth of viewing, then the picture faded into bright green and white. Completely unusable.",Issue
Within the first month I was having issues with the video and audio not working. ,Issue
After about a week of that the audio went completely out. I contacted sharp and opened a case. It took them about a month but they sent a TV repair man out to replace the mother board.,Issue
had to return it due to large scratch on the screen,Issue
" I have put it to use just few days ago, and all of a sudden there was no Audio coming out from the TV's <Descriptor> <Product>, when I try to stream content from Netflix, Youtube or any other built in app.",Issue
"TV randomly reboots itself, sometimes a few times in a row",Issue
First issue was that on several streams there were odd green lines flickering on the screen.,Issue
After the third day I started losing sound when switching from Netflix to cable. ,Issue
There is some minor light bleed on the edges and you can see the led light zones on all black screens,Issue
sound making that <Descriptor> <Product> sound after 45 days making it <Feature> for return,Issue
Makes loud popping noises while fast forwarding and randomly freezes even while sound is still on.,Issue
"The plastic frame around the screen does not meet all the way around, leaving a horizontal line of light shining through on the top right screen area",Issue
<Product> sometime has no <Feature>. No idea what is happening,Issue
I got a defective screen that I didn't notice until I saw an all white or mostly light grey screen and now I notice it all the time. ,Issue
Out of the box there is a large dark vertical bar right center.,Issue
Second tv came in and the <Feature> is <Descriptor>!,Issue
Arrived broken.,Issue
Arrived with the screen broken where it meets the frame from poor assembly at the factory and an obvious lack of inspection. ,Issue
Worked <Descriptor> for about a month (at which point it's <Feature> for a return) then the <Feature> started flashing in and out.,Issue
Huge discoloration on the upper left-hand side .,Issue
After two months the panel went bad; there is a <Descriptor> along the bottom of the television that flashes random <Feature>.,Issue
wouldn't started yesterday with <Descriptor> and today <Feature> is <Descriptor>.,Issue
"The first week of Febuary the scrambling and distortion began to get worse, lasting longer and longer, until it was only scrambling when you turned on the set. ",Issue
"Also, as of 1/18/2016 the <Product> now flickers slightly until <Consumer> tap it on its side.",Issue
Dead pixels throughout and the right side of the screen was dead. Huge disappointment.,Issue
"But the annoying thing is, the first one I got, there were two gray shadow area at the low center of the screen, they were too obvious to be ignored. So after another week of waiting, I got a replacement. But I found there's a dead pixel surrounding by a 'bubble' underneath the panel, just right after I spent half an hour to get it mounted on the wall. It looks like a bubble under a window screen.",Issue
Not even four months later and there is a horizontal blue line on the left side of the screen.,Issue
"One month out of warranty, and a blue line randomly appeared on the screen indicating a pixel defect. ",Issue
"<Descriptor> <Feature> on screen, poor quality pictures.",Issue
"80 days after purchase, the <Feature> <Product> suddenly emitted a <Feature> <Descriptor>",Issue
bout 6 months in it started having display issues where the display would cut in and out until finally it just stopped working all together,Issue
backlight died after 7 months. ,Issue
Bought this tv 4 days ago it already went dead ?,Issue
Had mine about 10 months now and it now goes through this sequence of scrolling all of the TV inputs continuously.,Issue
"However, today Sunday April 24, 2016...<Descriptor> <Feature> appeared on the screen from the center stretching to the right and patterns like a bar code.",Issue
"The picture was immediately grainy, snowy, had sporadic green flashes through the screen and occasionally a black screen.",Issue
After only having this TV for 1 month I noticed a huge line across the screen.,Issue
"I was very excited about getting my <Descriptor> <Product>, only to find out that the <Feature> was <Descriptor>.",Issue
<Product> <Feature> for a month and went <Feature> and no matter how much turn<Consumer>ng off and on or doing anything nothing would get <Product> too work so i returned <Product>...,Issue
